"","temp","wd","ws","atmos_pres","dew_point","rh","ceil_hgt","visibility","aa1_1","aa1_2","aa1_3","aa1_4","year","month","day","timestamp"
"3966",13.3,260,3.1,1014.6,10.6,83.7,22000,16093,1,0,"9","5",2019,6,15,"05:00"
"3967",13.9,270,3.1,1015.6,10.6,80.5,22000,16093,1,0,"9","5",2019,6,15,"06:00"
"3968",15,999,2.1,1016.4,11.1,77.5,22000,16093,1,0,"9","5",2019,6,15,"07:00"
"3969",16.1,999,1.5,1016.8,11.1,72.2,22000,16093,1,0,"9","5",2019,6,15,"08:00"
"3970",17.8,220,2.1,1017,11.7,67.5,22000,16093,1,0,"9","5",2019,6,15,"09:00"
"3971",20,999,1.5,1016.3,11.7,58.8,22000,16093,1,0,"9","5",2019,6,15,"10:00"
"3972",21.7,220,2.6,1016,10.6,49.3,22000,16093,1,0,"9","5",2019,6,15,"11:00"
"3973",22.8,230,4.6,1015.2,10,44.3,3658,16093,1,0,"9","5",2019,6,15,"12:00"
"3974",23.3,210,4.6,1014.4,8.9,39.9,22000,16093,1,0,"9","5",2019,6,15,"13:00"
"3975",24.4,220,3.6,1013.5,8.9,37.3,22000,16093,1,0,"9","5",2019,6,15,"14:00"
"3976",24.4,190,4.6,1013,11.7,45,22000,16093,1,0,"9","5",2019,6,15,"15:00"
"3977",23.3,190,6.2,1012.7,11.1,46.2,22000,16093,1,0,"9","5",2019,6,15,"16:00"
"3978",22.8,180,5.1,1011.9,9.4,42.5,22000,16093,1,0,"9","5",2019,6,15,"17:00"
"3979",22.8,170,4.6,1011.3,8.9,41.1,22000,16093,1,0,"9","5",2019,6,15,"18:00"
"3980",21.1,180,4.1,1010.8,10,49.1,22000,16093,1,0,"9","5",2019,6,15,"19:00"
"3981",19.4,170,4.6,1010.4,11.1,58.7,3048,16093,1,0,"9","5",2019,6,15,"20:00"
"3982",18.9,180,3.6,1010.2,11.1,60.5,2743,16093,1,0,"9","5",2019,6,15,"21:00"
"3983",18.9,200,4.1,1010,10.6,58.6,2743,16093,1,0,"9","5",2019,6,15,"22:00"
"3984",18.3,210,4.1,1009.6,11.1,62.9,3048,16093,1,0,"9","5",2019,6,15,"23:00"
"3985",18.3,200,3.1,1009.1,11.7,65.4,2438,16093,1,0,"9","5",2019,6,16,"00:00"
"3986",17.8,190,4.1,1008.8,12.2,69.7,22000,16093,1,0,"9","5",2019,6,16,"01:00"
"3987",17.2,210,2.6,1008.5,12.2,72.4,3353,16093,1,0,"9","5",2019,6,16,"02:00"
"3988",16.7,180,2.1,1009,12.8,77.8,22000,16093,1,0,"2","5",2019,6,16,"03:00"
"3989",15.6,190,1.5,1009.4,12.8,83.4,22000,16093,1,0,"9","5",2019,6,16,"04:00"
"3990",15.6,210,1.5,1010,12.8,83.4,22000,16093,1,0,"9","5",2019,6,16,"05:00"
"3991",15.6,270,1.5,1010.3,13.3,86.2,22000,16093,1,0,"9","5",2019,6,16,"06:00"
"3992",18.3,999,0,1010.9,13.9,75.5,22000,16093,1,0,"9","5",2019,6,16,"07:00"
"3993",18.9,80,2.6,1011.3,13.9,72.7,1524,16093,1,0,"9","5",2019,6,16,"08:00"
"3994",20,999,1.5,1011.3,14.4,70.2,1829,16093,1,0,"9","5",2019,6,16,"09:00"
"3995",20.6,999,0,1011.3,14.4,67.6,22000,16093,1,0,"9","5",2019,6,16,"10:00"
"3996",21.7,999,1.5,1010.8,14.4,63.2,1006,16093,1,0,"9","5",2019,6,16,"11:00"
"3997",22.2,999,0,1010.8,13.9,59.4,22000,16093,1,0,"9","5",2019,6,16,"12:00"
"3998",22.2,160,3.6,1010.4,14.4,61.3,2134,16093,1,0,"9","5",2019,6,16,"13:00"
"3999",21.7,190,3.6,1010.2,15,65.7,2134,16093,1,0,"9","5",2019,6,16,"14:00"
"4000",21.1,999,2.6,1010.1,15.6,70.8,22000,16093,1,0,"9","5",2019,6,16,"15:00"
"4001",19.4,200,3.6,1010,16.1,81.2,2286,16093,1,0,"9","5",2019,6,16,"16:00"
"4002",18.9,190,2.1,1009.9,16.7,87.1,2286,16093,1,0,"9","5",2019,6,16,"17:00"
"4003",18.9,999,2.1,1009.9,17.2,89.9,2286,16093,1,0,"9","5",2019,6,16,"18:00"
"4004",18.9,170,2.1,1009.9,17.2,89.9,488,16093,1,0,"9","5",2019,6,16,"19:00"
"4005",18.3,160,1.5,1010,17.2,93.3,2438,16093,1,0,"9","5",2019,6,16,"20:00"
"4006",17.8,150,2.1,1010.1,17.2,96.3,2438,16093,1,0,"9","5",2019,6,16,"21:00"
"4007",17.8,150,2.6,1010.2,17.2,96.3,152,16093,1,0,"9","5",2019,6,16,"22:00"
"4008",17.2,150,0,1009.7,17.2,100,122,11265,1,0,"9","5",2019,6,16,"23:00"
"4009",17.2,999,0,1009.8,17.2,100,91,11265,1,0,"9","5",2019,6,17,"00:00"
"4010",16.7,330,2.1,1010.1,16.7,100,61,1207,1,0,"2","5",2019,6,17,"01:00"
"4011",16.1,330,2.6,1010.2,13.9,86.8,61,8047,1,0,"9","5",2019,6,17,"02:00"
"4012",15,330,3.6,1010.3,13.3,89.6,22000,16093,1,0,"9","5",2019,6,17,"03:00"
"4013",13.9,340,2.6,1010.7,11.7,86.6,22000,16093,1,0,"9","5",2019,6,17,"04:00"
"4014",13.9,330,3.1,1012.1,11.1,83.2,22000,16093,1,0,"9","5",2019,6,17,"05:00"
"4015",14.4,350,2.6,1012.6,11.1,80.6,22000,16093,1,0,"9","5",2019,6,17,"06:00"
"4016",15.6,340,4.1,1013.2,11.7,77.6,22000,16093,1,0,"9","5",2019,6,17,"07:00"
"4017",17.2,360,3.6,1013.6,10.6,65.2,22000,16093,1,0,"9","5",2019,6,17,"08:00"
"4018",18.9,350,4.1,1013.8,10,56.3,22000,16093,1,0,"9","5",2019,6,17,"09:00"
"4019",20,310,2.6,1013.9,9.4,50.5,22000,16093,1,0,"9","5",2019,6,17,"10:00"
"4020",21.1,350,5.7,1013.9,9.4,47.2,22000,16093,1,0,"9","5",2019,6,17,"11:00"
"4021",22.2,330,4.1,1013.6,10.6,47.8,22000,16093,1,0,"9","5",2019,6,17,"12:00"
"4022",22.8,999,2.6,1013.5,10,44.3,22000,16093,1,0,"9","5",2019,6,17,"13:00"
"4023",23.9,300,3.6,1013.4,8.9,38.5,1829,16093,1,0,"9","5",2019,6,17,"14:00"
"4024",24.4,999,2.6,1013.3,8.3,35.8,22000,16093,1,0,"9","5",2019,6,17,"15:00"
"4025",25,260,3.6,1013.4,7.8,33.4,22000,16093,1,0,"9","5",2019,6,17,"16:00"
"4026",25,310,3.6,1013.4,7.2,32.1,22000,16093,1,0,"9","5",2019,6,17,"17:00"
"4027",25,999,3.1,1013.3,7.2,32.1,22000,16093,1,0,"9","5",2019,6,17,"18:00"
"4028",24.4,330,3.1,1013.5,7.8,34.6,22000,16093,1,0,"9","5",2019,6,17,"19:00"
"4029",22.8,310,2.6,1014,8.3,39.5,22000,16093,1,0,"9","5",2019,6,17,"20:00"
"4030",19.4,999,0,1014.7,11.7,61.1,22000,16093,1,0,"9","5",2019,6,17,"21:00"
"4031",18.3,999,0,1015.3,11.7,65.4,22000,16093,1,0,"9","5",2019,6,17,"22:00"
"4032",16.1,350,2.6,1015.8,11.1,72.2,22000,16093,1,0,"9","5",2019,6,17,"23:00"
"4033",16.1,999,0,1015.9,9.4,64.5,22000,16093,1,0,"9","5",2019,6,18,"00:00"
"4034",16.1,999,0,1016.1,8.3,59.9,22000,16093,1,0,"9","5",2019,6,18,"01:00"
"4035",14.4,310,2.1,1016.1,9.4,71.9,22000,16093,1,0,"9","5",2019,6,18,"02:00"
"4036",13.3,320,2.1,1015.8,9.4,77.2,22000,16093,1,0,"9","5",2019,6,18,"03:00"
"4037",12.8,350,2.1,1015.8,9.4,79.8,22000,16093,1,0,"9","5",2019,6,18,"04:00"
"4038",13.9,999,0,1016,8.9,71.8,2286,16093,1,0,"9","5",2019,6,18,"05:00"
"4039",12.8,320,1.5,1016.3,9.4,79.8,22000,16093,1,0,"9","5",2019,6,18,"06:00"
"4040",15,999,0,1016.4,10,72,2134,16093,1,0,"9","5",2019,6,18,"07:00"
"4041",15.6,999,0,1016.4,10.6,72.1,2438,16093,1,0,"9","5",2019,6,18,"08:00"
"4042",17.2,999,0,1016.4,11.7,70.1,1981,16093,1,0,"9","5",2019,6,18,"09:00"
"4043",18.9,999,0,1016.1,11.7,63,2438,16093,1,0,"9","5",2019,6,18,"10:00"
"4044",19.4,999,1.5,1016.2,10.6,56.8,1981,16093,1,0,"9","5",2019,6,18,"11:00"
"4045",20,110,1.5,1015.9,11.7,58.8,1829,16093,1,0,"9","5",2019,6,18,"12:00"
"4046",19.4,999,1.5,1015.5,11.1,58.7,1829,16093,1,0,"9","5",2019,6,18,"13:00"
"4047",20,999,1.5,1014.9,11.7,58.8,1981,16093,1,0,"9","5",2019,6,18,"14:00"
"4048",20,999,2.1,1014.7,12.2,60.8,2134,16093,1,0,"9","5",2019,6,18,"15:00"
"4049",20.6,160,2.6,1014.4,11.7,56.7,2896,16093,1,0,"9","5",2019,6,18,"16:00"
"4050",21.7,999,0,1013.8,12.2,54.8,22000,16093,1,0,"9","5",2019,6,18,"17:00"
"4051",21.1,160,3.1,1013.3,11.1,52.8,22000,16093,1,0,"9","5",2019,6,18,"18:00"
"4052",21.1,170,3.1,1013,11.1,52.8,3353,16093,1,0,"9","5",2019,6,18,"19:00"
"4053",19.4,180,2.1,1012.8,11.1,58.7,22000,16093,1,0,"9","5",2019,6,18,"20:00"
"4054",17.8,999,1.5,1012.8,11.1,64.9,22000,16093,1,0,"9","5",2019,6,18,"21:00"
"4055",16.1,170,2.1,1013,12.2,77.7,22000,16093,1,0,"9","5",2019,6,18,"22:00"
"4056",15,999,0,1013.3,12.8,86.7,22000,16093,1,0,"9","5",2019,6,18,"23:00"
"4057",13.9,150,1.5,1013,12.8,93.1,91,4023,1,0,"9","5",2019,6,19,"00:00"
"4058",13.9,190,1.5,1012.7,13.9,100,61,1207,1,0,"9","5",2019,6,19,"01:00"
"4059",13.9,999,1.5,1012.6,13.9,100,61,402,1,0,"9","5",2019,6,19,"02:00"
"4060",13.9,999,0,1012.3,13.9,100,61,402,1,0,"9","5",2019,6,19,"03:00"
"4061",13.9,170,1.5,1011.7,13.9,100,61,402,1,0,"9","5",2019,6,19,"04:00"
"4062",13.3,999,2.1,1012.1,13.3,100,61,402,1,0,"9","5",2019,6,19,"05:00"
"4063",13.3,999,1.5,1011.9,13.3,100,61,402,1,0,"9","5",2019,6,19,"06:00"
"4064",13.9,999,0,1012,13.9,100,61,402,1,0,"9","5",2019,6,19,"07:00"
"4065",13.9,999,0,1012.3,13.9,100,61,1609,1,0,"9","5",2019,6,19,"08:00"
"4066",15,999,1.5,1012.2,14.4,86.3,152,16093,1,0,"9","5",2019,6,19,"09:00"
"4067",19.4,999,1.5,1011.7,15,75.7,22000,16093,1,0,"9","5",2019,6,19,"10:00"
"4068",22.2,150,3.1,1011.3,16.1,68.4,22000,16093,1,0,"9","5",2019,6,19,"11:00"
"4069",22.2,999,0,1011.3,15.6,66.2,22000,16093,1,0,"9","5",2019,6,19,"12:00"
"4070",23.3,150,3.6,1010.8,16.1,64,22000,16093,1,0,"9","5",2019,6,19,"13:00"
"4071",24.4,170,3.6,1010.4,15,55.8,22000,16093,1,0,"9","5",2019,6,19,"14:00"
"4072",23.9,170,4.1,1010,15.6,59.8,792,16093,1,0,"9","5",2019,6,19,"15:00"
"4073",22.8,190,4.6,1010.1,15,61.4,22000,16093,1,0,"9","5",2019,6,19,"16:00"
"4074",22.2,190,5.1,1009.8,15.6,66.2,22000,16093,1,0,"9","5",2019,6,19,"17:00"
"4075",20,200,3.1,1010,15,72.9,22000,16093,1,0,"9","5",2019,6,19,"18:00"
"4076",18.3,999,3.1,1010.2,15,81.1,22000,16093,1,0,"9","5",2019,6,19,"19:00"
"4077",15.6,150,3.1,1010.4,13.9,86.8,335,16093,1,0,"9","5",2019,6,19,"20:00"
"4078",15,160,3.6,1010.4,13.9,89.6,274,16093,1,0,"9","5",2019,6,19,"21:00"
"4079",14.4,160,3.1,1010.6,13.3,93.1,213,16093,1,0,"9","5",2019,6,19,"22:00"
"4080",14.4,190,2.6,1010.1,13.3,93.1,213,16093,1,0,"9","5",2019,6,19,"23:00"
"4081",14.4,180,2.1,1009.9,13.9,96.8,122,6437,1,0,"9","5",2019,6,20,"00:00"
"4082",13.9,160,1.5,1009.2,13.9,100,61,1207,1,0,"9","5",2019,6,20,"01:00"
"4083",13.9,150,2.1,1009.1,13.9,100,61,402,1,0,"9","5",2019,6,20,"02:00"
"4084",13.9,150,2.6,1008.5,13.9,100,61,402,1,0,"9","5",2019,6,20,"03:00"
"4085",13.9,170,2.6,1008.3,13.9,100,61,402,1,0,"9","5",2019,6,20,"04:00"
"4086",13.9,160,2.6,1008,13.9,100,61,402,1,0,"9","5",2019,6,20,"05:00"
"4087",13.9,170,2.6,1008.3,13.9,100,61,0,1,0,"9","5",2019,6,20,"06:00"
"4088",13.9,150,2.6,1008.5,13.9,100,61,402,1,0,"9","5",2019,6,20,"07:00"
"4089",14.4,140,1.5,1007.8,14.4,100,61,402,1,0,"9","5",2019,6,20,"08:00"
"4090",15,999,1.5,1007.6,15,100,61,4828,1,0,"9","5",2019,6,20,"09:00"
"4091",15.6,170,2.6,1007.3,15,96.2,91,14484,1,0,"9","5",2019,6,20,"10:00"
"4092",15,160,3.1,1006.9,15,100,91,6437,1,0,"9","5",2019,6,20,"11:00"
"4093",16.1,140,2.1,1006.5,15,93.2,122,16093,1,0,"9","5",2019,6,20,"12:00"
"4094",16.7,150,2.6,1005.6,15.6,93.2,183,16093,1,0,"9","5",2019,6,20,"13:00"
"4095",15,120,2.1,1005.1,14.4,96.2,91,2816,1,1,"3","1",2019,6,20,"14:00"
"4096",14.4,120,3.6,1004.2,14.4,96.2,122,2414,1,0.2,"3","1",2019,6,20,"15:00"
"4097",15,120,3.1,1003,14,93.7,122,3219,1,0.5,"3","1",2019,6,20,"16:00"
"4098",14.4,110,3.1,1002.6,14.4,100,122,3219,1,0.7,"3","1",2019,6,20,"17:00"
"4099",14,100,2.6,1001.2,14,100,122,1207,1,4,"3","1",2019,6,20,"18:00"
"4100",14,50,0,1001,13.9,96.8,152,805,1,5,"3","1",2019,6,20,"19:00"
"4101",14.4,120,1.5,1000.7,13.9,96.8,152,4828,1,0,"2","1",2019,6,20,"20:00"
"4102",14.4,110,2.1,1000.2,13.9,96.8,152,16093,1,0,"2","5",2019,6,20,"21:00"
"4103",14.4,120,3.1,999.7,13.9,96.8,183,16093,1,0.3,"9","5",2019,6,20,"22:00"
"4104",13.9,70,0,999.7,13.9,100,91,4023,1,0,"9","5",2019,6,20,"23:00"
"4105",13.9,30,1.5,999.6,13.9,100,91,2012,1,0,"9","5",2019,6,21,"00:00"
"4106",13.9,350,2.1,998.8,13.9,100,91,4828,1,0,"9","5",2019,6,21,"01:00"
"4107",13.9,350,3.6,998.4,13.9,100,61,2816,1,0,"2","1",2019,6,21,"02:00"
"4108",14.4,10,4.1,998,14.4,100,91,4023,1,0,"2","5",2019,6,21,"03:00"
"4109",14.4,10,4.1,997.8,13.9,96.8,122,12875,1,0,"9","5",2019,6,21,"04:00"
"4110",14,360,4.1,997.8,14,100,91,4023,1,0,"9","5",2019,6,21,"05:00"
"4111",14.4,350,4.6,997.8,14.4,100,152,8047,1,0,"9","5",2019,6,21,"06:00"
"4112",15,360,5.1,997.9,14.4,96.2,183,16093,1,0,"9","5",2019,6,21,"07:00"
"4113",15.6,350,5.1,998.1,15,96.2,274,9656,1,0,"9","5",2019,6,21,"08:00"
"4114",15.6,360,4.6,998.2,15,96.2,213,2414,1,0,"2","1",2019,6,21,"09:00"
"4115",17.2,360,5.1,998.3,15,86.9,427,16093,1,0,"2","5",2019,6,21,"10:00"
"4116",17.8,350,6.2,998.5,15.6,87,549,16093,1,0,"9","5",2019,6,21,"11:00"
"4117",18.3,340,5.1,999.1,15,81.1,671,16093,1,0,"9","5",2019,6,21,"12:00"
"4118",18.9,350,5.1,999,15,78.1,1067,16093,1,0,"9","5",2019,6,21,"13:00"
"4119",19.4,360,6.7,999.2,15,75.7,1128,16093,1,0,"9","5",2019,6,21,"14:00"
"4120",19.4,350,6.2,999.7,13.9,70.5,1311,16093,1,0,"2","5",2019,6,21,"15:00"
"4121",18.9,340,7.2,1000.4,13.9,72.7,1829,16093,1,0,"9","5",2019,6,21,"16:00"
"4122",18.9,350,7.7,1001.2,13.3,70,1524,16093,1,0,"9","5",2019,6,21,"17:00"
"4123",18.3,340,4.6,1001.6,13.9,75.5,1829,16093,1,0,"9","5",2019,6,21,"18:00"
"4124",19.4,340,2.6,1002,14.4,72.8,1981,16093,1,0,"9","5",2019,6,21,"19:00"
"4125",18.3,330,2.6,1002.1,14.4,78,22000,16093,1,0,"9","5",2019,6,21,"20:00"
"4126",17.2,310,2.6,1002.6,13.9,80.9,2286,16093,1,0,"9","5",2019,6,21,"21:00"
"4127",17.2,310,3.6,1003,11.7,70.1,22000,16093,1,0,"9","5",2019,6,21,"22:00"
"4128",16.1,300,3.1,1003.4,10,67.1,22000,16093,1,0,"9","5",2019,6,21,"23:00"
"4129",15.6,300,3.6,1003.6,9.4,66.6,22000,16093,1,0,"9","5",2019,6,22,"00:00"
"4130",15.6,310,3.6,1003.5,9.4,66.6,22000,16093,1,0,"9","5",2019,6,22,"01:00"
"4131",15,300,3.1,1003.6,9.4,69.2,22000,16093,1,0,"9","5",2019,6,22,"02:00"
"4132",16.1,300,3.6,1003.6,9.4,64.5,22000,16093,1,0,"9","5",2019,6,22,"03:00"
"4133",15.6,310,2.6,1003.8,9.4,66.6,22000,16093,1,0,"9","5",2019,6,22,"04:00"
"4134",15,300,3.1,1004.2,9.4,69.2,22000,16093,1,0,"9","5",2019,6,22,"05:00"
"4135",15.6,300,2.6,1004.8,10,69.3,22000,16093,1,0,"9","5",2019,6,22,"06:00"
"4136",16.1,290,2.6,1005.4,10.6,69.9,22000,16093,1,0,"9","5",2019,6,22,"07:00"
"4137",16.7,310,2.1,1005.7,11.1,69.5,22000,16093,1,0,"9","5",2019,6,22,"08:00"
"4138",18.9,330,3.1,1005.9,12.2,65.1,22000,16093,1,0,"9","5",2019,6,22,"09:00"
"4139",21.1,350,4.6,1005.9,11.7,55,22000,16093,1,0,"9","5",2019,6,22,"10:00"
"4140",22.2,310,5.7,1005.7,12.2,53.1,22000,16093,1,0,"9","5",2019,6,22,"11:00"
"4141",19.4,310,2.6,1005.5,11.1,47.6,3048,12875,1,0.7,"3","1",2019,6,22,"12:00"
"4142",20,330,2.6,1005.4,12.2,59.4,1829,16093,1,0.5,"3","1",2019,6,22,"13:00"
"4143",17.8,20,2.6,1005.3,11,60.5,2134,16093,1,0,"2","1",2019,6,22,"14:00"
"4144",20.6,340,5.7,1006,10,50.6,2743,16093,1,0,"2","5",2019,6,22,"15:00"
"4145",22.2,310,4.1,1006.7,11.1,49.4,22000,16093,1,0,"9","5",2019,6,22,"16:00"
"4146",22.2,320,5.7,1006.7,10.6,47.8,22000,16093,1,0,"9","5",2019,6,22,"17:00"
"4147",21.1,330,4.6,1007.1,9.4,47.2,22000,16093,1,0,"9","5",2019,6,22,"18:00"
"4148",21.1,10,4.6,1008.2,9.4,47.2,3048,16093,1,0,"9","5",2019,6,22,"19:00"
"4149",18.9,270,2.1,1008,9.4,54,22000,16093,1,0,"9","5",2019,6,22,"20:00"
"4150",17.8,270,2.6,1008.2,9.4,57.9,22000,16093,1,0,"9","5",2019,6,22,"21:00"
"4151",18.3,260,3.1,1008.3,9.4,56.1,22000,16093,1,0,"9","5",2019,6,22,"22:00"
"4152",17.8,280,3.6,1008.4,9.4,57.9,22000,16093,1,0,"9","5",2019,6,22,"23:00"
"4153",17.2,290,2.6,1008.3,8.9,58.1,22000,16093,1,0,"9","5",2019,6,23,"00:00"
"4154",16.7,290,4.1,1008.4,8.3,57.6,22000,16093,1,0,"9","5",2019,6,23,"01:00"
"4155",16.1,290,3.1,1008.4,7.8,57.9,22000,16093,1,0,"9","5",2019,6,23,"02:00"
"4156",16.1,280,2.6,1008.2,7.2,55.5,22000,16093,1,0,"9","5",2019,6,23,"03:00"
"4157",16.1,300,3.6,1008.4,7.2,55.5,22000,16093,1,0,"9","5",2019,6,23,"04:00"
"4158",16.1,290,3.6,1008.6,7.2,55.5,22000,16093,1,0,"9","5",2019,6,23,"05:00"
"4159",16.1,290,3.6,1008.9,7.8,57.9,22000,16093,1,0,"9","5",2019,6,23,"06:00"
"4160",17.2,280,4.6,1009.7,8.3,55.8,22000,16093,1,0,"9","5",2019,6,23,"07:00"
"4161",18.9,290,4.6,1010,10,56.3,22000,16093,1,0,"9","5",2019,6,23,"08:00"
"4162",20.6,290,5.7,1010,10.6,52.7,22000,16093,1,0,"9","5",2019,6,23,"09:00"
"4163",22.2,300,6.2,1009.8,11.1,49.4,22000,16093,1,0,"9","5",2019,6,23,"10:00"
"4164",23.3,270,3.6,1009,11.1,46.2,22000,16093,1,0,"9","5",2019,6,23,"11:00"
"4165",25,310,5.1,1008,10.6,40.4,22000,16093,1,0,"9","5",2019,6,23,"12:00"
"4166",26.1,280,6.7,1006.7,10,36.3,22000,16093,1,0,"9","5",2019,6,23,"13:00"
"4167",26.1,290,6.2,1006.1,10.6,37.8,22000,16093,1,0,"9","5",2019,6,23,"14:00"
"4168",27.2,300,6.2,1005.4,10.6,35.4,22000,16093,1,0,"9","5",2019,6,23,"15:00"
"4169",27.2,290,7.2,1005.3,8.9,31.6,22000,16093,1,0,"9","5",2019,6,23,"16:00"
"4170",26.7,300,4.6,1004.8,10,35.1,22000,16093,1,0,"9","5",2019,6,23,"17:00"
"4171",26.1,290,5.7,1004.8,9.4,34.9,22000,16093,1,0,"9","5",2019,6,23,"18:00"
"4172",25.6,290,6.2,1005.1,9.4,35.9,22000,16093,1,0,"9","5",2019,6,23,"19:00"
"4173",24.4,300,4.6,1005.4,9.4,38.6,22000,16093,1,0,"9","5",2019,6,23,"20:00"
"4174",23.3,300,4.1,1005.7,9.4,41.2,22000,16093,1,0,"9","5",2019,6,23,"21:00"
"4175",22.2,300,3.1,1006.3,8.3,40.9,22000,16093,1,0,"9","5",2019,6,23,"22:00"
"4176",20.6,310,1.5,1006.7,8.3,45.2,22000,16093,1,0,"9","5",2019,6,23,"23:00"
"4177",17.8,330,3.6,1007.2,8.9,56,22000,16093,1,0,"9","5",2019,6,24,"00:00"
"4178",17.2,310,2.6,1007.8,8.3,55.8,22000,16093,1,0,"9","5",2019,6,24,"01:00"
"4179",15.6,350,4.1,1008.1,8.9,64.4,22000,16093,1,0,"9","5",2019,6,24,"02:00"
"4180",16.1,20,3.6,1008.3,7.2,55.5,22000,16093,1,0,"9","5",2019,6,24,"03:00"
"4181",15.6,999,0,1008.5,6.1,53.2,22000,16093,1,0,"9","5",2019,6,24,"04:00"
"4182",13.9,999,0,1009.2,6.1,59.3,22000,16093,1,0,"9","5",2019,6,24,"05:00"
"4183",13.9,350,2.6,1009.9,7.8,66.7,22000,16093,1,0,"9","5",2019,6,24,"06:00"
"4184",15,330,3.1,1010.2,8.3,64.2,22000,16093,1,0,"9","5",2019,6,24,"07:00"
"4185",17.2,320,2.6,1010.3,8.9,58.1,22000,16093,1,0,"9","5",2019,6,24,"08:00"
"4186",19.4,50,3.1,1010.4,9.4,52.4,22000,16093,1,0,"9","5",2019,6,24,"09:00"
"4187",20.6,999,1.5,1010.5,7.8,43.6,22000,16093,1,0,"9","5",2019,6,24,"10:00"
"4188",21.7,320,3.1,1011,5.6,35.1,22000,16093,1,0,"9","5",2019,6,24,"11:00"
"4189",22.8,20,4.1,1010.7,6.1,34,22000,16093,1,0,"9","5",2019,6,24,"12:00"
"4190",23.3,350,4.1,1010.3,5.6,31.8,22000,16093,1,0,"9","5",2019,6,24,"13:00"
"4191",23.9,300,2.6,1010.2,6.7,33.1,22000,16093,1,0,"9","5",2019,6,24,"14:00"
"4192",24.4,140,2.1,1010.1,7.2,33.3,22000,16093,1,0,"9","5",2019,6,24,"15:00"
"4193",25,110,2.1,1009.8,6.7,31,22000,16093,1,0,"9","5",2019,6,24,"16:00"
"4194",25.6,260,2.6,1009.7,7.8,32.3,22000,16093,1,0,"9","5",2019,6,24,"17:00"
"4195",23.3,170,4.6,1010.1,10.6,44.7,22000,16093,1,0,"9","5",2019,6,24,"18:00"
"4196",21.1,190,3.6,1010.7,8.3,43.8,22000,16093,1,0,"9","5",2019,6,24,"19:00"
"4197",18.9,200,4.1,1011.4,7.8,48.5,22000,16093,1,0,"9","5",2019,6,24,"20:00"
"4198",17.2,999,1.5,1011.8,8.3,55.8,22000,16093,1,0,"9","5",2019,6,24,"21:00"
"4199",15.6,999,0,1012.4,8.3,61.8,22000,16093,1,0,"9","5",2019,6,24,"22:00"
"4200",14.4,999,0,1013.2,9.4,71.9,22000,16093,1,0,"9","5",2019,6,24,"23:00"
"4201",13.9,999,0,1013.3,9.4,74.3,22000,16093,1,0,"9","5",2019,6,25,"00:00"
"4202",12.8,150,2.1,1013.5,9.4,79.8,22000,16093,1,0,"9","5",2019,6,25,"01:00"
"4203",11.7,190,1.5,1013.6,9.4,85.8,22000,16093,1,0,"9","5",2019,6,25,"02:00"
"4204",11.7,150,1.5,1013.7,9.4,85.8,22000,16093,1,0,"9","5",2019,6,25,"03:00"
"4205",11.1,999,0,1014.1,9.4,89.3,22000,16093,1,0,"9","5",2019,6,25,"04:00"
"4206",10.6,999,0,1014.5,9.4,92.3,22000,16093,1,0,"9","5",2019,6,25,"05:00"
"4207",11.7,10,1.5,1014.7,10,89.3,22000,16093,1,0,"9","5",2019,6,25,"06:00"
"4208",12.8,30,1.5,1015.1,10,83.1,22000,16093,1,0,"9","5",2019,6,25,"07:00"
"4209",16.1,999,0,1015.3,10,67.1,22000,16093,1,0,"9","5",2019,6,25,"08:00"
"4210",18.9,110,2.1,1015,10.6,58.6,22000,16093,1,0,"9","5",2019,6,25,"09:00"
"4211",21.1,160,3.1,1014.8,10,49.1,22000,16093,1,0,"9","5",2019,6,25,"10:00"
"4212",22.2,150,3.6,1014.6,8.9,42.6,22000,16093,1,0,"9","5",2019,6,25,"11:00"
"4213",21.7,170,4.6,1014.5,8.3,42.2,22000,16093,1,0,"9","5",2019,6,25,"12:00"
"4214",21.7,150,5.1,1014.3,10,47.3,22000,16093,1,0,"9","5",2019,6,25,"13:00"
"4215",21.1,140,4.1,1014.3,11.7,55,22000,16093,1,0,"9","5",2019,6,25,"14:00"
"4216",19.4,130,5.1,1014,13.3,67.8,2438,16093,1,0,"2","5",2019,6,25,"15:00"
"4217",18.3,160,5.1,1014.4,15,81.1,427,16093,1,0,"2","1",2019,6,25,"16:00"
"4218",16.1,130,4.1,1014.3,15,89.7,244,12875,1,0,"2","1",2019,6,25,"17:00"
"4219",15.6,140,4.1,1013.9,15,96.2,213,16093,1,0,"2","5",2019,6,25,"18:00"
"4220",15,110,3.1,1014.1,14.4,96.2,122,6437,1,0,"2","1",2019,6,25,"19:00"
"4221",14,120,4.1,1013.9,14,100,91,2816,1,0,"2","1",2019,6,25,"20:00"
"4222",15,130,3.6,1014.1,15,100,61,4828,1,0.5,"9","5",2019,6,25,"21:00"
"4223",15,140,3.6,1014.1,15,100,91,9656,1,1.3,"9","5",2019,6,25,"22:00"
"4224",15,150,0,1014.1,15,100,91,4023,1,3,"3","1",2019,6,25,"23:00"
"4225",15,150,0,1014.7,15,100,61,805,1,2.5,"3","1",2019,6,26,"00:00"
"4226",15.6,130,2.6,1014.6,15.6,100,61,3219,1,0,"9","5",2019,6,26,"01:00"
